dgp,noise,shift_family,method,severity,coverage_mean,coverage_sd,coverage_gap_mean,coverage_deficit_mean,width_mean,interval_score_mean,infinite_fraction_mean,ess_ratio_mean,weight_cv_mean,max_normalized_weight_mean,shift_auc_mean,mmd2_mean,log_weight_rmse_mean,log_weight_mae_mean,log_weight_corr_mean,est_to_oracle_ess_ratio_mean,coverage_se,coverage_ci95_low,coverage_ci95_high
linear,heteroscedastic,mixture,Oracle-WCP-Ridge,2.0,0.9001733333333333,0.03358138783903075,0.025666666666666622,0.01274666666666666,3.31443888261027,4.639554104258397,0.06469333333333331,0.14639423584766426,3.4135093755869517,0.08844641083774553,,0.049950375142034695,0.0,0.0,1.0,1.0,0.006131094543922269,0.8876338370333854,0.9127128296332812
linear,heteroscedastic,mixture,SCP-Ridge,0.0,0.8998933333333333,0.010690857626103232,0.00789333333333328,0.003999999999999993,3.0889824867448707,4.2372804215786015,0.0,1.0,0.0,0.001,,0.0034966608571724233,,,,,0.0019518746269642903,0.8959013014885392,0.9038853651781275
linear,heteroscedastic,mixture,SCP-Ridge,0.5,0.89228,0.011004776392470491,0.010466666666666636,0.009093333333333311,3.0889824867448707,4.3930349896915315,0.0,1.0,0.0,0.001,,0.006443177240479107,,,,,0.002009188090152138,0.8881707489614008,0.8963892510385991
linear,heteroscedastic,mixture,SCP-Ridge,1.0,0.8862,0.010606829289953105,0.014359999999999967,0.014079999999999974,3.0889824867448707,4.5262956669260985,0.0,1.0,0.0,0.001,,0.015616599558429572,,,,,0.0019365332219046065,0.882239344851586,0.890160655148414
linear,heteroscedastic,mixture,SCP-Ridge,1.5,0.8790266666666666,0.01236265046164381,0.02097333333333332,0.02097333333333332,3.0889824867448707,4.6536131125884035,0.0,1.0,0.0,0.001,,0.029346894234398554,,,,,0.00225710084279799,0.8744103771176934,0.8836429562156398
linear,heteroscedastic,mixture,SCP-Ridge,2.0,0.8705733333333333,0.013090953268240793,0.029426666666666632,0.029426666666666632,3.0889824867448707,4.812704563178596,0.0,1.0,0.0,0.001,,0.049950375142034695,,,,,0.00239007013475382,0.8656850910469587,0.8754615756197079
linear,heteroscedastic,nonlinear,CQR-GBR,0.0,0.9024266666666667,0.01153007860526884,0.009999999999999946,0.00378666666666666,4.168598704436725,5.253496045524272,0.0,1.0,0.0,0.001,,0.0034966608571724233,,,,,0.002105094713971149,0.8981212645581561,0.9067320687751773
linear,heteroscedastic,nonlinear,CQR-GBR,0.5,0.9031333333333333,0.00986702391400472,0.00867999999999995,0.002773333333333327,4.176827150031753,5.255430492719979,0.0,1.0,0.0,0.001,,0.003918655751701993,,,,,0.0018014638577144332,0.8994489260523051,0.9068177406143616
linear,heteroscedastic,nonlinear,CQR-GBR,1.0,0.9023066666666666,0.01194778679067393,0.01011999999999996,0.003906666666666663,4.2301559748319,5.424911716628836,0.0,1.0,0.0,0.001,,0.0038097105924308297,,,,,0.0021813574458381217,0.8978452897583515,0.9067680435749816
linear,heteroscedastic,nonlinear,CQR-GBR,1.5,0.8993466666666666,0.012979977507374752,0.010839999999999963,0.005746666666666663,4.2909025835514765,5.62842613812921,0.0,1.0,0.0,0.001,,0.004137833395298413,,,,,0.0023698088255662765,0.8944998634104308,0.9041934699229025
linear,heteroscedastic,nonlinear,CQR-GBR,2.0,0.8946799999999999,0.011439869784645925,0.00995999999999995,0.007639999999999984,4.356733704435933,6.04256468035509,0.0,1.0,0.0,0.001,,0.005651695100241553,,,,,0.00208862491199078,0.8904082824186995,0.8989517175813003
linear,heteroscedastic,nonlinear,Estimated-WCP-Primary,0.0,0.9003333333333333,0.013074253017056978,0.009453333333333284,0.004559999999999996,3.093282137543321,4.240861962223928,0.0,0.9569650806247386,0.20840311984402957,0.002543121023300353,0.49916745333333334,0.0034966608571724233,0.1990040572221131,0.1453210044045727,,0.9569650806247386,0.002387021099990694,0.8954513270232362,0.9052153396434305
linear,heteroscedastic,nonlinear,Estimated-WCP-Primary,0.5,0.90164,0.013348320312773948,0.010706666666666616,0.004533333333333317,3.1279816549716357,4.244941883582682,0.0,0.9473909075402508,0.23144462880728342,0.0031829204629926864,0.5003087466666666,0.003918655751701993,,,,,0.002437058713370235,0.8966556552797974,0.9066243447202026
linear,heteroscedastic,nonlinear,Estimated-WCP-Primary,1.0,0.9014266666666667,0.010848515974573425,0.009239999999999953,0.003906666666666653,3.1832508305292913,4.377710261404542,0.0,0.9482801683657889,0.22846547089612648,0.002894525048988823,0.50727824,0.0038097105924308297,,,,,0.001980658971576335,0.8973757642270427,0.9054775691062907
linear,heteroscedastic,nonlinear,Estimated-WCP-Primary,1.5,0.8998933333333333,0.013273539489326606,0.010959999999999958,0.005533333333333327,3.2782097430747283,4.539294078728251,1.333333333333e-05,0.9136913548523201,0.30092175958042383,0.0043873007222368365,0.5219849066666666,0.004137833395298413,,,,,0.002423405665413262,0.8949369122315178,0.9048497544351488
linear,heteroscedastic,nonlinear,Estimated-WCP-Primary,2.0,0.9045466666666666,0.015027141727745387,0.012813333333333277,0.0041333333333333265,3.422070464739238,4.715522681111481,0.00055999999999995,0.8424191450279468,0.42829093198129714,0.0064521155827266365,0.5411500933333334,0.005651695100241553,,,,,0.0027435681663711014,0.8989354397275928,0.9101578936057404
linear,heteroscedastic,nonlinear,Estimated-WCP-Sensitivity,0.0,0.9001466666666667,0.012574076598257617,0.009159999999999934,0.004506666666666649,3.0918901260047424,4.2397188056766275,0.0,0.9702650865476943,0.17233917914005809,0.0021760460411694967,0.49909133333333333,0.0034966608571724233,0.16684450409353807,0.12177457950928465,,0.9702650865476943,0.002295701797554507,0.8954514293008109,0.9048419040325224
linear,heteroscedastic,nonlinear,Estimated-WCP-Sensitivity,0.5,0.9011066666666667,0.01325846335646452,0.010546666666666617,0.004719999999999984,3.119603487175145,4.244920909453978,0.0,0.9643126580018443,0.1891766311779916,0.0026421266324169698,0.5002945466666666,0.003918655751701993,,,,,0.002420653152730425,0.8961558750853805,0.9060574582479529
linear,heteroscedastic,nonlinear,Estimated-WCP-Sensitivity,1.0,0.9002666666666667,0.010615451761086461,0.008906666666666617,0.00431999999999999,3.16762963782448,4.377233639990757,0.0,0.9654597912148325,0.18537407716386448,0.0024172672241650132,0.50718312,0.0038097105924308297,,,,,0.0019381074625516653,0.8963027918346174,0.904230541498716
linear,heteroscedastic,nonlinear,Estimated-WCP-Sensitivity,1.5,0.8962533333333333,0.012928869949106902,0.010653333333333292,0.007199999999999987,3.230172336924883,4.5397922764349925,1.333333333333e-05,0.9468916875083633,0.23222802758057812,0.003295818534832587,0.52151112,0.004137833395298413,,,,,0.0023604779047255065,0.8914256139529895,0.9010810527136772
linear,heteroscedastic,nonlinear,Estimated-WCP-Sensitivity,2.0,0.8963333333333333,0.013965507591879738,0.01078666666666663,0.00722666666666666,3.3107330467553524,4.720280370327228,0.00023999999999998334,0.9170246111829489,0.2976249140431859,0.004195792180674287,0.5397584,0.005651695100241553,,,,,0.002549741178360728,0.8911185270955836,0.901548139571083
linear,heteroscedastic,nonlinear,Oracle-WCP-Ridge,0.0,0.8998933333333333,0.010690857626103232,0.00789333333333328,0.003999999999999993,3.0889824867448707,4.2372804215786015,0.0,1.0,0.0,0.001,,0.0034966608571724233,0.0,0.0,1.0,1.0,0.0019518746269642903,0.8959013014885392,0.9038853651781275
linear,heteroscedastic,nonlinear,SCP-Ridge,0.0,0.8998933333333333,0.010690857626103232,0.00789333333333328,0.003999999999999993,3.0889824867448707,4.2372804215786015,0.0,1.0,0.0,0.001,,0.0034966608571724233,,,,,0.0019518746269642903,0.8959013014885392,0.9038853651781275
linear,heteroscedastic,nonlinear,SCP-Ridge,0.5,0.89868,0.01245356616976952,0.0097733333333333,0.005546666666666654,3.0889824867448707,4.243165209803111,0.0,1.0,0.0,0.001,,0.003918655751701993,,,,,0.0022736997041886593,0.894029761967685,0.903330238032315
linear,heteroscedastic,nonlinear,SCP-Ridge,1.0,0.8935733333333334,0.010687760751675608,0.009066666666666627,0.00774666666666665,3.0889824867448707,4.3795933897067805,0.0,1.0,0.0,0.001,,0.0038097105924308297,,,,,0.0019513092176370336,0.8895824578804554,0.8975642087862115
linear,heteroscedastic,nonlinear,SCP-Ridge,1.5,0.8843599999999999,0.011068364362234042,0.01563999999999997,0.01563999999999997,3.0889824867448707,4.551667835625415,0.0,1.0,0.0,0.001,,0.004137833395298413,,,,,0.002020797611960622,0.8802270048232671,0.8884929951767327
linear,heteroscedastic,nonlinear,SCP-Ridge,2.0,0.87776,0.012731541066620094,0.022879999999999966,0.02255999999999997,3.0889824867448707,4.76208543065404,0.0,1.0,0.0,0.001,,0.005651695100241553,,,,,0.002324450744663736,0.8730059644353363,0.8825140355646637
linear,heteroscedastic,tail_mixture,CQR-GBR,0.0,0.9024266666666667,0.01153007860526884,0.009999999999999946,0.00378666666666666,4.168598704436725,5.253496045524272,0.0,1.0,0.0,0.001,,0.0034966608571724233,,,,,0.002105094713971149,0.8981212645581561,0.9067320687751773
linear,heteroscedastic,tail_mixture,CQR-GBR,0.5,0.8854533333333333,0.01194399959966435,0.015506666666666644,0.015026666666666648,4.337682858283392,6.532146135699525,0.0,1.0,0.0,0.001,,0.005675264197804034,,,,,0.0021806660025229458,0.8809933705853824,0.8899132960812842
linear,heteroscedastic,tail_mixture,CQR-GBR,1.0,0.8659733333333333,0.013331604485616872,0.03402666666666664,0.03402666666666664,4.5205758405416905,7.746873802510828,0.0,1.0,0.0,0.001,,0.010317766624931717,,,,,0.0024340068348364724,0.8609952304055721,0.8709514362610944
linear,heteroscedastic,tail_mixture,CQR-GBR,1.5,0.8478,0.01144064140955695,0.052199999999999976,0.052199999999999976,4.687212900475983,9.03540766275283,0.0,1.0,0.0,0.001,,0.015978254679413953,,,,,0.0020887657907806803,0.8435279942892226,0.8520720057107773
linear,heteroscedastic,tail_mixture,CQR-GBR,2.0,0.8281466666666667,0.01267241732739021,0.07185333333333331,0.07185333333333331,4.85281137302402,10.358187783467264,0.0,1.0,0.0,0.001,,0.02609700951955197,,,,,0.002313656276110316,0.8234147082690595,0.8328786250642739
linear,heteroscedastic,tail_mixture,Estimated-WCP-Primary,0.0,0.9003333333333333,0.013074253017056978,0.009453333333333284,0.004559999999999996,3.093282137543321,4.240861962223928,0.0,0.9569650806247386,0.20840311984402957,0.002543121023300353,0.49916745333333334,0.0034966608571724233,0.1990040572221131,0.1453210044045727,,0.9569650806247386,0.002387021099990694,0.8954513270232362,0.9052153396434305
linear,heteroscedastic,tail_mixture,Estimated-WCP-Primary,0.5,0.8990933333333333,0.012022477033581284,0.009039999999999973,0.004973333333333327,3.19528322929177,4.573957116987489,0.0030266666666666163,0.9005978162159312,0.3290758607607037,0.004863282011851123,0.5314088666666666,0.005675264197804034,0.23902457324990994,0.18317684616952243,0.43295318603514477,5.350418508437956,0.0021949939561267547,0.8946040666299607,0.9035826000367059
linear,heteroscedastic,tail_mixture,Estimated-WCP-Primary,1.0,0.89352,0.012924993163474474,0.01010666666666664,0.008293333333333324,3.2376836222163807,4.838572004165551,0.012559999999999953,0.8513585638334298,0.41537318326707723,0.006219133917596543,0.5708268666666666,0.010317766624931717,0.27560460049368085,0.21641660857027512,0.5551012880357572,11.186370909697017,0.002359770103745009,0.8886937282352021,0.8983462717647979
linear,heteroscedastic,tail_mixture,Estimated-WCP-Primary,1.5,0.8906666666666666,0.0171710528934968,0.01559999999999996,0.01246666666666665,3.32136635499582,5.028489682854715,0.027986666666666615,0.8083701449891101,0.4858421271858254,0.007044238172172357,0.6032556800000001,0.015978254679413953,0.31176066992803847,0.2521199250510772,0.6318213564625867,18.53707824352672,0.00313499100196085,0.8842548901416369,0.8970784431916963
linear,heteroscedastic,tail_mixture,Estimated-WCP-Primary,2.0,0.8903333333333333,0.012930406115000813,0.012333333333333297,0.010999999999999977,3.3541726765135778,5.209734725928291,0.050639999999999956,0.7548438786069736,0.5710811501913572,0.008614549446124593,0.6374353866666667,0.02609700951955197,0.3433946743878748,0.28168491720864275,0.677335566746903,21.142966261040872,0.0023607583689628947,0.8855050403392175,0.8951616263274491
linear,heteroscedastic,tail_mixture,Estimated-WCP-Sensitivity,0.0,0.9001466666666667,0.012574076598257617,0.009159999999999934,0.004506666666666649,3.0918901260047424,4.2397188056766275,0.0,0.9702650865476943,0.17233917914005809,0.0021760460411694967,0.49909133333333333,0.0034966608571724233,0.16684450409353807,0.12177457950928465,,0.9702650865476943,0.002295701797554507,0.8954514293008109,0.9048419040325224
linear,heteroscedastic,tail_mixture,Estimated-WCP-Sensitivity,0.5,0.89608,0.011090300204263602,0.008533333333333308,0.00622666666666666,3.170211183647605,4.604031312187362,0.0010133333333332934,0.949178064430392,0.22976509375258625,0.0032959416018818366,0.5317602133333333,0.005675264197804034,0.19100299724775993,0.1424469074035833,0.44378649817818017,5.867532789005324,0.0020248025304597755,0.8919388138452383,0.9002211861547617
linear,heteroscedastic,tail_mixture,Estimated-WCP-Sensitivity,1.0,0.8863866666666667,0.013432018702964267,0.014813333333333317,0.014213333333333321,3.195400928213416,4.9352243167529775,0.00394666666666662,0.9360725085623186,0.26015340926274133,0.0036293890418285465,0.5713384933333334,0.010317766624931717,0.21954959456212428,0.16752014127272502,0.5668493279870078,13.66585796838297,0.0024523398788149375,0.8813710684539302,0.8914022648794031
linear,heteroscedastic,tail_mixture,Estimated-WCP-Sensitivity,1.5,0.8767733333333333,0.0147070457741281,0.023519999999999965,0.0233733333333333,3.235170891290918,5.238594065968887,0.00869333333333328,0.9230651759508336,0.2878506393762242,0.0037744092092277534,0.6035354133333333,0.015978254679413953,0.25446824396573936,0.20100549071349347,0.6394627889438199,22.153705665721034,0.0026851269082503295,0.8712816321876916,0.882265034478975
linear,heteroscedastic,tail_mixture,Estimated-WCP-Sensitivity,2.0,0.8699733333333334,0.012597507507530966,0.03002666666666663,0.03002666666666663,3.247217186706722,5.548381885446902,0.015613333333333278,0.912057107833051,0.30943960273386784,0.00407114371931618,0.6377033733333334,0.02609700951955197,0.2895079937459505,0.23376763190827457,0.6896047999808972,30.171917928838152,0.0022999796767384636,0.865269346722165,0.8746773199445017
linear,heteroscedastic,tail_mixture,Oracle-WCP-Ridge,0.0,0.8998933333333333,0.010690857626103232,0.00789333333333328,0.003999999999999993,3.0889824867448707,4.2372804215786015,0.0,1.0,0.0,0.001,,0.0034966608571724233,0.0,0.0,1.0,1.0,0.0019518746269642903,0.8959013014885392,0.9038853651781275
linear,heteroscedastic,tail_mixture,Oracle-WCP-Ridge,0.5,0.9016266666666667,0.011379319818874505,0.008479999999999948,0.003426666666666663,3.0943114451920404,4.327762168737916,0.035919999999999966,0.7317920111524558,1.0716498534599261,0.032496057669944116,,0.005675264197804034,0.0,0.0,1.0,1.0,0.0020775700512877227,0.8973775588141659,0.9058757745191675
linear,heteroscedastic,tail_mixture,Oracle-WCP-Ridge,1.0,0.90292,0.017233535871105782,0.013479999999999943,0.005279999999999999,3.1089291354817004,4.396970441741123,0.07878666666666662,0.587855624874165,1.9353103644830056,0.05752011365073836,,0.010317766624931717,0.0,0.0,1.0,1.0,0.0031463987807263598,0.8964848919476882,0.9093551080523117
linear,heteroscedastic,tail_mixture,Oracle-WCP-Ridge,1.5,0.9015333333333333,0.027816558369795328,0.018893333333333283,0.00867999999999999,3.1225622925499263,4.503689398745247,0.12055999999999996,0.4641886503694676,2.705684637923208,0.07961906236736473,,0.015978254679413953,0.0,0.0,1.0,1.0,0.005078585497098677,0.8911464597345619,0.9119202069321047
linear,heteroscedastic,tail_mixture,Oracle-WCP-Ridge,2.0,0.9035333333333334,0.036318299114560866,0.0228666666666666,0.009666666666666653,3.1478807960980446,4.665601408966874,0.16604,0.3594889777093849,3.4284843234211206,0.10017837521210085,,0.02609700951955197,0.0,0.0,1.0,1.0,0.006630783891754963,0.8899718575673401,0.9170948090993267
linear,heteroscedastic,tail_mixture,SCP-Ridge,0.0,0.8998933333333333,0.010690857626103232,0.00789333333333328,0.003999999999999993,3.0889824867448707,4.2372804215786015,0.0,1.0,0.0,0.001,,0.0034966608571724233,,,,,0.0019518746269642903,0.8959013014885392,0.9038853651781275
linear,heteroscedastic,tail_mixture,SCP-Ridge,0.5,0.8894666666666667,0.01073226952677774,0.011093333333333304,0.01081333333333331,3.0889824867448707,4.634770030102307,0.0,1.0,0.0,0.001,,0.005675264197804034,,,,,0.001959435371013821,0.885459171364026,0.8934741619693075
linear,heteroscedastic,tail_mixture,SCP-Ridge,1.0,0.8763333333333333,0.01247124508711894,0.023666666666666628,0.023666666666666628,3.0889824867448707,5.021034522702038,0.0,1.0,0.0,0.001,,0.010317766624931717,,,,,0.0022769274181301744,0.8716764938847887,0.8809901727818779
linear,heteroscedastic,tail_mixture,SCP-Ridge,1.5,0.86044,0.012947575994676788,0.03955999999999998,0.03955999999999998,3.0889824867448707,5.435675766956219,0.0,1.0,0.0,0.001,,0.015978254679413953,,,,,0.002363893145765622,0.8556052956674458,0.8652747043325542
linear,heteroscedastic,tail_mixture,SCP-Ridge,2.0,0.8488266666666667,0.013927074434311418,0.05117333333333331,0.05117333333333331,3.0889824867448707,5.855839401443793,0.0,1.0,0.0,0.001,,0.02609700951955197,,,,,0.0025427242759086216,0.843626211605808,0.8540271217275255
linear,heteroscedastic,variance,CQR-GBR,0.0,0.9024266666666667,0.01153007860526884,0.009999999999999946,0.00378666666666666,4.168598704436725,5.253496045524272,0.0,1.0,0.0,0.001,,0.0034966608571724233,,,,,0.002105094713971149,0.8981212645581561,0.9067320687751773
linear,heteroscedastic,variance,CQR-GBR,0.5,0.8897066666666666,0.010215300671839879,0.011919999999999981,0.01110666666666665,4.459142258130917,5.9054622998066595,0.0,1.0,0.0,0.001,,0.00695307394456465,,,,,0.00186505020322146,0.8858922107069724,0.8935211226263609
linear,heteroscedastic,variance,CQR-GBR,1.0,0.8700399999999999,0.011429351204924896,0.02995999999999997,0.02995999999999997,4.76300903131602,6.77027479678322,0.0,1.0,0.0,0.001,,0.015328342911341887,,,,,0.002086704490862072,0.8657722101209174,0.8743077898790824
linear,heteroscedastic,variance,CQR-GBR,1.5,0.8448666666666667,0.01249246209501562,0.055133333333333305,0.055133333333333305,5.089341790892606,8.033297332639519,0.0,1.0,0.0,0.001,,0.028303286660260767,,,,,0.0022808010960727668,0.8402019046571698,0.8495314286761635
linear,heteroscedastic,variance,CQR-GBR,2.0,0.8113466666666667,0.016728083620343233,0.08865333333333332,0.08865333333333332,5.42058458083217,9.769259942462572,0.0,1.0,0.0,0.001,,0.04729622235169514,,,,,0.0030541162475648913,0.8051002975866278,0.8175930357467055
linear,heteroscedastic,variance,Estimated-WCP-Primary,0.0,0.9003333333333333,0.013074253017056978,0.009453333333333284,0.004559999999999996,3.093282137543321,4.240861962223928,0.0,0.9569650806247386,0.20840311984402957,0.002543121023300353,0.49916745333333334,0.0034966608571724233,0.1990040572221131,0.1453210044045727,,0.9569650806247386,0.002387021099990694,0.8954513270232362,0.9052153396434305
linear,heteroscedastic,variance,Estimated-WCP-Primary,0.5,0.90164,0.016235627065404552,0.01323999999999995,0.005799999999999983,3.3032206886205753,4.548543857666584,0.0,0.6832458774307995,0.6888281430997689,0.011355685513990152,0.59401444,0.00695307394456465,0.19525472172782463,0.1445446061956817,0.8833647589539404,0.8471320275877279,0.0029642063929878255,0.8955775172196621,0.9077024827803379
linear,heteroscedastic,variance,Estimated-WCP-Primary,1.0,0.9010666666666667,0.022378396807594608,0.016346666666666627,0.007639999999999997,3.5301619119601266,4.896181744109308,0.0033466666666666267,0.31913649346692546,1.665001256020048,0.034132450784096796,0.6939194666666667,0.015328342911341887,0.19607758633718986,0.1460141147098994,0.9566168969094891,0.9427020065185007,0.004085717577440388,0.892710435967903,0.9094228973654304
linear,heteroscedastic,variance,Estimated-WCP-Primary,1.5,0.9012266666666666,0.045979537677726494,0.033279999999999955,0.016026666666666654,3.835247258490591,5.3306702558933665,0.03529333333333329,0.1309381851416616,3.9613655758381996,0.10233990203320857,0.7806464666666667,0.028303286660260767,0.20998052543621606,0.1654919219747114,0.9777489954474701,0.9780785555030836,0.008394676656583167,0.8840576251325033,0.9183957082008299
linear,heteroscedastic,variance,Estimated-WCP-Primary,2.0,0.9047866666666666,0.04834422358486056,0.038493333333333296,0.016853333333333328,3.970791746361065,5.594883509768561,0.12002666666666663,0.08010019182138016,5.050965406899298,0.13573465807254595,0.84713284,0.04729622235169514,0.26034284174697736,0.2212393117543228,0.9843457498793976,1.3812705368483797,0.008826407260833799,0.886734636903274,0.9228386964300592
linear,heteroscedastic,variance,Estimated-WCP-Sensitivity,0.0,0.9001466666666667,0.012574076598257617,0.009159999999999934,0.004506666666666649,3.0918901260047424,4.2397188056766275,0.0,0.9702650865476943,0.17233917914005809,0.0021760460411694967,0.49909133333333333,0.0034966608571724233,0.16684450409353807,0.12177457950928465,,0.9702650865476943,0.002295701797554507,0.8954514293008109,0.9048419040325224
linear,heteroscedastic,variance,Estimated-WCP-Sensitivity,0.5,0.8982,0.014874092264392296,0.011506666666666604,0.006653333333333306,3.254192723773948,4.546202692928134,0.0,0.8066391208764881,0.48813139881828144,0.007243928121650987,0.5942156533333333,0.00695307394456465,0.1636044496581879,0.1203376718874654,0.8863008724927132,1.0034593890236496,0.0027156252852069186,0.8926459226697697,0.9037540773302303
linear,heteroscedastic,variance,Estimated-WCP-Sensitivity,1.0,0.8909199999999999,0.01598245589863223,0.013239999999999957,0.011159999999999977,3.386311759956425,4.900881740901145,0.0007066666666666367,0.5535501571263307,0.924968726754279,0.01581730326927959,0.69439784,0.015328342911341887,0.2318391508339595,0.19578625130986396,0.9603749319703442,1.8100014004359508,0.0029179838733374578,0.884952052886985,0.8968879471130149
linear,heteroscedastic,variance,Estimated-WCP-Sensitivity,1.5,0.8852533333333333,0.02068715632419326,0.01927999999999996,0.017013333333333318,3.5132334543733226,5.265024228643513,0.01038666666666663,0.394808705989034,1.4179712566012506,0.03005667638965785,0.78128292,0.028303286660260767,0.43935743873886346,0.393110000873892,0.9816914645567573,3.977352523157509,0.0037769407231321014,0.8775286222098054,0.8929780444568612
linear,heteroscedastic,variance,Estimated-WCP-Sensitivity,2.0,0.8751066666666667,0.022083648707355543,0.026226666666666645,0.025559999999999982,3.573151867957483,5.6384039666661625,0.03961333333333327,0.39851287795871443,1.3335218037615573,0.02762221640735054,0.8475128000000001,0.04729622235169514,0.8193920170052286,0.749068482662917,0.9873542699090697,11.929131014800243,0.004031904183012811,0.86686049671733,0.8833528366160034
linear,heteroscedastic,variance,Oracle-WCP-Ridge,0.0,0.8998933333333333,0.010690857626103232,0.00789333333333328,0.003999999999999993,3.0889824867448707,4.2372804215786015,0.0,1.0,0.0,0.001,,0.0034966608571724233,0.0,0.0,1.0,1.0,0.0019518746269642903,0.8959013014885392,0.9038853651781275
linear,heteroscedastic,variance,Oracle-WCP-Ridge,0.5,0.9006933333333333,0.013238994996061711,0.010613333333333285,0.004959999999999993,3.288991274721828,4.543124248368264,0.0,0.8043879325875135,0.49256278555712457,0.00705950654026465,,0.00695307394456465,0.0,0.0,1.0,1.0,0.002417098732680339,0.8957498113572941,0.9056368553093725
linear,heteroscedastic,variance,Oracle-WCP-Ridge,1.0,0.9001866666666667,0.018449030127453258,0.014613333333333305,0.007213333333333327,3.5058713232803798,4.886686918396553,0.00253333333333329,0.36071854472735887,1.4934776910068406,0.0307327281490644,,0.015328342911341887,0.0,0.0,1.0,1.0,0.0033683166549661864,0.8932976855998406,0.9070756477334928
linear,heteroscedastic,variance,Oracle-WCP-Ridge,1.5,0.9055866666666667,0.03360976595896039,0.02806666666666663,0.011239999999999997,3.7883873365537672,5.2180236288421264,0.03665333333333329,0.14152499349466444,3.3751243244658964,0.08259912728576471,,0.028303286660260767,0.0,0.0,1.0,1.0,0.006136275656063952,0.8930365738025874,0.9181367595307459
linear,heteroscedastic,variance,Oracle-WCP-Ridge,2.0,0.9056266666666667,0.0532723835638571,0.043653333333333294,0.01901333333333332,3.9780080039578456,5.581434094257887,0.1349733333333333,0.06685798574605294,5.683505448491112,0.1488091657082063,,0.04729622235169514,0.0,0.0,1.0,1.0,0.009726162056663995,0.8857344317241911,0.9255189016091423
linear,heteroscedastic,variance,SCP-Ridge,0.0,0.8998933333333333,0.010690857626103232,0.00789333333333328,0.003999999999999993,3.0889824867448707,4.2372804215786015,0.0,1.0,0.0,0.001,,0.0034966608571724233,,,,,0.0019518746269642903,0.8959013014885392,0.9038853651781275
linear,heteroscedastic,variance,SCP-Ridge,0.5,0.88388,0.011866452277541597,0.016493333333333318,0.016306666666666653,3.0889824867448707,4.557338524682339,0.0,1.0,0.0,0.001,,0.00695307394456465,,,,,0.0021665078633226957,0.8794489938980188,0.8883110061019812
linear,heteroscedastic,variance,SCP-Ridge,1.0,0.8650933333333334,0.011787045294797531,0.034906666666666634,0.034906666666666634,3.0889824867448707,4.973023459928201,0.0,1.0,0.0,0.001,,0.015328342911341887,,,,,0.0021520101980985794,0.8606919782860103,0.8694946883806565
linear,heteroscedastic,variance,SCP-Ridge,1.5,0.8447866666666667,0.016556689102081606,0.05521333333333329,0.05521333333333329,3.0889824867448707,5.481081795580339,0.0,1.0,0.0,0.001,,0.028303286660260767,,,,,0.0030228240329366832,0.8386042973515535,0.8509690359817799
linear,heteroscedastic,variance,SCP-Ridge,2.0,0.8195466666666668,0.013437460077460097,0.08045333333333331,0.08045333333333331,3.0889824867448707,6.088839951075911,0.0,1.0,0.0,0.001,,0.04729622235169514,,,,,0.0024533333333333373,0.8145290366113012,0.8245642967220324
nonlinear,gaussian,mean,CQR-GBR,0.0,0.9021733333333334,0.009707833073786651,0.008199999999999947,0.00301333333333332,5.040311963037455,6.450279091989876,0.0,1.0,0.0,0.001,,0.004185435629133746,,,,,0.001772399719669221,0.8985483688889582,0.9057982977777086
nonlinear,gaussian,mean,CQR-GBR,0.5,0.8933333333333333,0.013427027127077105,0.010986666666666634,0.00882666666666665,5.039485114950619,6.688505984619377,0.0,1.0,0.0,0.001,,0.017798142064929412,,,,,0.002451428545911305,0.8883195990056653,0.8983470676610014
nonlinear,gaussian,mean,CQR-GBR,1.0,0.8696266666666667,0.0154651763055233,0.031013333333333306,0.03069333333333331,5.103110637809739,7.479951302860237,0.0,1.0,0.0,0.001,,0.06211814412282047,,,,,0.002823541972776506,0.8638518749281383,0.875401458405195
nonlinear,gaussian,mean,CQR-GBR,1.5,0.81856,0.020272515792365893,0.08143999999999997,0.08143999999999997,5.242049070198186,9.217461726312104,0.0,1.0,0.0,0.001,,0.12102397900166444,,,,,0.0037012380656195054,0.8109901181956051,0.8261298818043948
nonlinear,gaussian,mean,CQR-GBR,2.0,0.7410666666666667,0.030089949442816673,0.15893333333333332,0.15893333333333332,5.454309671123548,12.467365408665408,0.0,1.0,0.0,0.001,,0.19777459447124762,,,,,0.005493648021340232,0.729830894889978,0.7523024384433553
nonlinear,gaussian,mean,Estimated-WCP-Primary,0.0,0.9075066666666667,0.01340661013837198,0.0117466666666666,0.002119999999999987,5.517605924207155,7.3394363680189745,0.0,0.9554627569365264,0.21000371540612575,0.002756838635599327,0.4977024666666666,0.004185435629133746,0.19597403720398948,0.14299587449990947,,0.9554627569365265,0.002447700930821263,0.9025005561678753,0.9125127771654581
nonlinear,gaussian,mean,Estimated-WCP-Primary,0.5,0.9064666666666666,0.015896938185643195,0.014733333333333288,0.0041333333333333265,5.714162034466185,7.6296143969269155,0.0,0.7170933193648429,0.6292024292408129,0.006780360451709277,0.6285742,0.017798142064929412,0.2113459054718632,0.15278746155828302,0.9243176994478941,0.92512334850129,0.0029023705465140086,0.9005306523924833,0.91240268094085
